tourney_date,winner_id,loser_id,winner_name,loser_name,diff_rank,diff_elo_global,diff_elo_surface,diff_avg_aces,diff_avg_dfs,diff_p1_in,diff_p1_won,diff_momentum,diff_h2h,surface_code
2024-05-06,126774,111815,Stefanos Tsitsipas,Cameron Norrie,22.0,173.3795290182925,176.75022112758893,2.276041666666667,-0.5059523809523809,-0.02636993113643915,0.05799063232706414,2,0,1
2024-05-06,105777,209279,Grigor Dimitrov,Terence Atmane,127.0,390.4145679819733,129.49801325909152,-0.39583333333333304,0.6418650793650795,0.014677658442314168,0.04238886554234078,4,0,1
2024-05-06,126203,200624,Taylor Fritz,Sebastian Korda,14.0,79.20767427874716,145.84435567959486,2.42047570473276,-0.10263758682663804,-0.03254222794263062,0.04610102102786806,2,1,1
2024-05-06,202104,208029,Sebastian Baez,Holger Rune,-7.0,-103.61292599290618,-7.454306246169153,-3.1888111888111887,-1.6770104895104894,0.09546648685358516,-0.07799829767111954,-1,-1,1
2024-05-06,132686,208859,Nuno Borges,Francesco Passaro,187.0,92.14841059163382,40.56173652956818,0.7400793650793647,-0.7599206349206349,0.017266171328671365,0.034919821823262476,1,0,1
2024-05-06,106329,200175,Thiago Monteiro,Miomir Kecmanovic,-48.0,-4.491498491274115,-19.44128686883255,1.576377586607765,-0.0835981296339352,0.03642459494704786,0.031387567793019544,3,-1,1
2024-05-06,111190,210097,Zhizhen Zhang,Ben Shelton,-42.0,-173.99719863884752,15.050971643230014,-3.434885290148448,-2.229757085020243,-0.007298949301357438,-0.04349002426294746,-3,-1,1
2024-05-06,111575,202103,Karen Khachanov,Francisco Cerundolo,4.0,126.16702897509549,38.818480018239825,4.938192119495236,-0.872501436240813,-0.013517923761905082,0.07030708661969165,2,4,1
2024-05-06,126214,104925,Alejandro Tabilo,Novak Djokovic,-31.0,-418.0552797011808,-314.5662861501885,0.12473438164045891,0.29784672049865435,-0.008408623013108407,-0.046695924929153865,-3,0,1
2024-05-06,126205,106421,Tommy Paul,Daniil Medvedev,-12.0,-219.10488776029047,-222.24825954719745,-3.0294580419580415,-1.27759324009324,-0.002868648843519561,-0.05153816520299925,-1,-3,1
2024-05-06,128034,202104,Hubert Hurkacz,Sebastian Baez,10.0,144.93796838171556,-56.27461749701956,9.478991412548195,0.45003066947073256,-0.08462302530427379,0.12158391217065645,2,0,1
2024-05-06,111797,124186,Nicolas Jarry,Alexandre Muller,85.0,134.91005719355417,103.04214492573328,5.225624116815827,0.4384126236457839,0.0006815891318574518,0.09143777807019571,1,0,1
2024-05-06,100644,209260,Alexander Zverev,Luciano Darderi,49.0,275.40845034904714,205.08289863572077,4.196637911966378,1.7055961070559609,0.12071835774178774,0.04144442207520416,3,0,1
2024-05-06,126205,136440,Tommy Paul,Dominik Koepfer,36.0,212.24480254168452,16.4042146869549,0.6521739130434785,-1.1484755547537437,-0.010663407071056952,0.02973184442505583,3,1,1
2024-05-06,106421,209098,Daniil Medvedev,Hamad Medjedovic,117.0,382.4036543046509,183.5813777082019,-0.8874620829120321,-0.08240647118301281,-0.02232754886221744,0.029345786552779085,-1,0,1
2024-05-06,104925,144895,Novak Djokovic,Corentin Moutet,82.0,505.3922268383676,375.8065271737212,3.8679157992135087,-0.67947342964692,-0.019867561673997725,0.10929934973646982,2,1,1
2024-05-06,136440,131934,Dominik Koepfer,Andrea Vavassori,116.0,38.07297076294935,-44.93942430492302,-0.3007662835249034,-0.33812260536398453,0.010282982730185797,-0.026183077766018914,-1,0,1
2024-05-06,209098,200615,Hamad Medjedovic,Alexei Popyrin,-79.0,-40.88977493178368,-72.1998834501826,-0.6356060606060598,-0.005303030303030365,0.02975347879174073,-0.01766034036302777,1,0,1
2024-05-06,207733,106432,Jack Draper,Borna Coric,15.0,106.39280143057044,-69.29199665218835,1.9202486304256219,0.6805731142014326,-0.03499475674712216,0.029799452253891245,0,0,1
2024-05-06,105777,106415,Grigor Dimitrov,Yoshihito Nishioka,70.0,282.889144451477,106.9129723831918,4.706459054209919,2.2448096885813147,-0.034417672549203915,0.10883668966134907,2,2,1
2024-05-06,200624,207925,Sebastian Korda,Flavio Cobolli,30.0,121.30162100585903,-4.3149400719257756,2.6074270557029173,-0.458001768346596,0.06624323450094971,0.03072152536678241,-1,0,1
2024-05-06,126203,104926,Taylor Fritz,Fabio Fognini,79.0,226.46735708785081,120.60181344183206,5.924626058749325,-1.7327446386736352,0.0017523384482273086,0.08650439854298164,0,0,1
2024-05-06,132686,122330,Nuno Borges,Alexander Bublik,-36.0,-152.53933893516887,24.77911497131413,-7.73046875,-4.4140625,0.058015311683832116,-0.07884666454107014,0,0,1
2024-05-06,208859,134868,Francesco Passaro,Tallon Griekspoor,-214.0,-291.65315557132794,-71.76028413519475,-3.9327126534066874,0.1561574269995769,-0.01869357532570326,-0.07231045260196789,-2,0,1
2024-05-06,209260,208363,Luciano Darderi,Mariano Navone,-23.0,-24.62031655839769,-20.37970304544433,3.3550724637681153,0.28985507246376807,-0.13745360304360466,0.08497920997920994,-2,0,1
2024-05-06,100644,126846,Alexander Zverev,Aleksandar Vukic,65.0,410.9763051970572,363.47257004644234,0.17857142857142883,1.74664817383264,0.08913198681975465,0.020909574142739418,4,1,1
2024-05-06,200175,134770,Miomir Kecmanovic,Casper Ruud,-51.0,-300.73552803445205,-304.6963860345179,-1.0003101884991645,-0.17878787878787872,-0.035437861956307715,-0.031461020229926806,-6,-1,1
2024-05-06,106329,111442,Thiago Monteiro,Jordan Thompson,-71.0,-47.06779979133853,116.4209848999642,-1.1331770081770083,0.14983164983164987,0.025815837681606113,0.010967212053999975,3,0,1
2024-05-06,111190,105173,Zhizhen Zhang,Adrian Mannarino,-35.0,-61.718962323429196,244.83586666063297,1.4837349146030814,-0.36309349814172975,0.030074799678056374,0.01360104473232926,1,0,1
2024-05-06,210097,200303,Ben Shelton,Pavel Kotov,49.0,110.3907911501417,-53.875522350836036,6.688207861425715,1.6420164334887852,-0.011734049320110795,0.06789918756964819,1,0,1
2024-05-06,111575,207686,Karen Khachanov,Alexander Shevchenko,42.0,170.3256031281967,177.20713479400683,3.0159750633158,-0.12088447301772876,0.04239742808554048,0.05082739707281869,3,-1,1
2024-05-06,202103,209263,Francisco Cerundolo,Matteo Gigante,117.0,123.8178683852907,129.2451170287452,2.798611111111111,3.2152777777777777,0.6503220266208674,0.6644658655750694,4,0,1
2024-05-06,126214,105870,Alejandro Tabilo,Yannick Hanfmann,27.0,105.91372296783243,57.26206588609716,1.9736016444877205,0.8326300984528832,-0.004613525392168194,0.030057123244011885,1,1,1
2024-05-06,208134,127157,Luca Nardi,Daniel Altmaier,-3.0,-54.683085819658345,-85.65669579389214,-2.7466481738326394,-0.009246417013407005,0.013775654973883444,-0.014543598548836134,-1,0,1
2024-05-06,200175,206909,Miomir Kecmanovic,Brandon Nakashima,14.0,4.176735749544832,23.608531695495913,-3.3690631808278866,0.17385620915032685,-0.021568147811478422,-0.05468148372583881,-1,1,1
2024-05-20,104925,134868,Novak Djokovic,Tallon Griekspoor,26.0,336.1633162273049,364.99821253578966,-1.7686813186813186,-0.6269230769230769,0.011160625866508234,0.020724866966432387,3,3,1
2024-05-20,124186,104755,Alexandre Muller,Richard Gasquet,34.0,79.08998803215172,87.84392297270892,-1.0980676328502414,-0.7951690821256041,0.04152082513262434,-0.058106337187104784,3,1,1
2024-05-20,200325,106218,Emil Ruusuvuori,Marcos Giron,-18.0,59.558277339087226,-44.64565116071026,-0.7292904201317638,1.4177826979155415,0.037266139315779157,-0.014452751685541942,2,-3,1
2024-05-20,207686,206681,Alexander Shevchenko,Fabian Marozsan,-20.0,-32.524951381991514,6.55051401856349,0.6267334360554697,0.4121725731895225,-0.06656044857384491,-0.01464721713129613,-2,1,1
2024-05-20,207830,207733,Tomas Machac,Jack Draper,-9.0,-25.659743420961604,-41.73194079454129,-3.552941176470588,-0.6976470588235295,0.035493587292884765,-0.07483121197590736,2,0,1
2024-05-20,134457,105676,Nicolas Moreno De Alboran,David Goffin,-25.0,-40.553380060345944,-37.389077266345566,0.8655462184873945,-0.5,0.055222477752482235,0.0027285748930491183,0,1,1
2024-05-20,210506,206499,Alex Michelsen,Aleksandar Kovacevic,23.0,39.682390450582716,11.16998376092738,-4.347670250896057,-0.4811827956989245,0.07092296048848945,-0.07571471321952261,1,0,1
2024-05-20,134868,111153,Tallon Griekspoor,Christopher Eubanks,16.0,184.81295657359897,44.901042169063885,-3.224795762635784,-0.09058263757967522,-0.0491746705949585,0.001364037078136593,1,1,1
2024-05-20,133430,105948,Denis Shapovalov,Federico Coria,-54.0,40.87661649643246,0.7043592546701802,5.7262999452654615,3.1557744937055285,-0.06971748428056357,0.13250865523705835,0,0,1
2024-05-20,105870,104918,Yannick Hanfmann,Andy Murray,-10.0,-48.004228955602,54.85987695550989,-2.2278840896664844,-0.7875888463641332,0.05537255097446436,-0.0458912691503649,0,-1,1
2024-05-20,134770,124116,Casper Ruud,Sebastian Ofner,38.0,316.8461843760665,332.86920673649615,-1.7576215325460032,-0.5702645793280237,0.07769838046213329,-0.003442938316906563,5,1,1
2024-05-20,202104,106148,Sebastian Baez,Roberto Carballes Baena,42.0,105.82572800403636,151.81943532992477,-0.6018965517241379,-1.1096551724137929,0.0834685152090393,-0.02150900859663807,-2,1,1
2024-05-20,207925,210097,Flavio Cobolli,Ben Shelton,-41.0,-151.62416964903696,-7.663365380421965,-5.275,-1.3874999999999997,-0.07644773512563119,-0.06892560361177635,-2,0,1
2024-05-20,207830,134457,Tomas Machac,Nicolas Moreno De Alboran,96.0,223.86413439523994,12.800519613628921,-1.2816399286987519,-0.3244206773618541,-0.010787941670049372,-0.020446358985197532,3,0,1
2024-05-20,210506,126203,Alex Michelsen,Taylor Fritz,-53.0,-289.3855879942673,-232.8383024002601,-4.919897613490929,0.28261687871715724,0.06841022839105326,-0.08728945389689646,-4,0,1
2024-05-20,134868,133430,Tallon Griekspoor,Denis Shapovalov,96.0,116.22435572632344,-66.96683111156563,-0.212025316455696,-2.562800855767517,0.04601858717410623,-0.021319171549105898,-1,0,1
2024-05-20,104925,105870,Novak Djokovic,Yannick Hanfmann,84.0,464.0240336695117,323.50196846779454,1.8620237135950264,0.5724415793714748,0.0027985206394536277,0.07613750911366612,2,0,1
2024-05-20,134770,202104,Casper Ruud,Sebastian Baez,13.0,148.64640108099366,101.46745907645277,3.2243769598943723,0.47825548770424176,-0.07133735489344362,0.0812309431743482,4,2,1
2024-05-20,207925,207686,Flavio Cobolli,Alexander Shevchenko,5.0,-24.010242581879538,-4.918867233880974,-0.15569105691056961,0.49349593495934974,-0.023121368399961706,0.006226094287391293,0,0,1
2024-05-20,207830,210506,Tomas Machac,Alex Michelsen,21.0,156.9427543641125,51.91213951535633,0.23076923076923084,-0.5404858299595143,-0.04064735786577123,0.01807650921228887,4,0,1
2024-05-20,134770,207925,Casper Ruud,Flavio Cobolli,49.0,231.7481271848642,273.56343368888724,0.5298155298155294,-0.7037752037752036,0.07806026195999105,0.030261884495476177,2,0,1
2024-05-20,207830,104925,Tomas Machac,Novak Djokovic,-43.0,-310.6005352223867,-310.566215914688,-1.5373749871120737,-0.4158160635117021,-0.01819849150828201,-0.06451433923305971,1,-1,1
2024-05-20,134770,207830,Casper Ruud,Tomas Machac,37.0,104.18214449358084,238.46560578847811,0.2747837658017298,0.13960966954978904,0.016448625922687032,0.030879867118393522,-1,1,1
2024-05-20,207925,106234,Flavio Cobolli,Aslan Karatsev,26.0,-16.00177111869857,4.4888895349963605,-0.5098876760006323,-1.6729947793070719,-0.02155007048391877,-0.023523899513046453,0,0,1
2024-05-20,126846,111456,Aleksandar Vukic,Mackenzie Mcdonald,-19.0,-99.74851929654483,43.28943394494013,3.34375,-0.4903846153846154,-0.04874575367689837,0.03835930421582434,0,0,1
2024-05-20,202104,111576,Sebastian Baez,Sumit Nagal,74.0,184.19534754061715,221.0803330137553,0.583233293317327,-0.32192877150860344,0.02720842059109263,0.03371487497142689,-1,0,1
2024-05-20,124116,208014,Sebastian Ofner,Rinky Hijikata,33.0,-26.172411700588555,-14.292107769290169,2.3451037495449576,-0.5274845285766294,-0.008151840416062317,0.03647538925583593,-2,0,1
2024-05-20,200303,106398,Pavel Kotov,Pedro Cachin,49.0,150.8681667804169,39.02521486844353,-2.382141019042717,0.3692743180648481,0.018769975412702644,-0.002109727700807751,4,0,1
2024-05-20,200384,123755,Hugo Gaston,Daniel Elahi Galan,1.0,57.796654750698735,40.377600296077844,-1.9794739429695185,1.1370452310717798,-0.060758152080534256,-0.03258106876975053,1,0,1
2024-05-20,208659,132283,Giovanni Mpetshi Perricard,Lorenzo Sonego,-67.0,-87.310612346369,-54.89987301746578,7.61123595505618,3.5198501872659183,-0.028483332570125364,0.03730555857717821,-1,0,1
2024-05-20,106415,110751,Yoshihito Nishioka,Sebastian Fanselow,244.0,94.34119157575083,36.27213830378446,1.897560975609756,1.5463414634146342,0.6604175543246698,0.6404608294930876,3,0,1
2024-05-20,126207,144719,Frances Tiafoe,Jaume Munar,37.0,79.46793364921382,-23.373389917863733,3.7753803861398803,-0.6586433959851683,-0.04175160010432977,0.05184890978491441,1,-3,1
2024-05-20,126239,105554,Arthur Rinderknech,Daniel Evans,-13.0,-21.534859535606756,45.77865217573549,5.706423341868936,-0.25722220218559544,0.028124091112907146,0.04857539373313613,1,0,1
2024-05-20,209260,106121,Luciano Darderi,Taro Daniel,34.0,105.65463413579369,136.57807024141516,0.3611111111111116,-0.6512345679012344,-0.05061926722964505,0.03003999290612258,3,0,1
2024-05-20,144869,207663,Tomas Martin Etcheverry,Nikolas Sanchez Izquierdo,231.0,118.89783682028315,108.316723991054,5.510204081632653,1.6938775510204083,0.659956682379921,0.6903474903474903,6,0,1
2024-05-20,205734,124079,Thiago Seyboth Wild,Pedro Martinez,-9.0,26.61075711856597,-2.8151892674191004,3.081551535087719,-0.49862938596491224,-0.05116649242692106,0.040164769928101585,-1,0,1
2024-05-20,106148,127157,Roberto Carballes Baena,Daniel Altmaier,21.0,63.43211799722985,40.39641166985416,-3.2803769613471103,0.33979142747799473,0.004713301376254475,-0.021438622193138523,1,0,1
2024-05-20,122330,126846,Alexander Bublik,Aleksandar Vukic,74.0,179.19959432026803,10.405054797675803,3.686321460640526,4.8782999102065245,-0.009710682173567298,0.04234100977895816,0,-1,1
2024-05-20,136440,200266,Dominik Koepfer,Javier Barranco Cosano,187.0,90.35821230019064,4.1524717108602545,4.316239316239316,3.4358974358974357,0.6232678386763185,0.6782810685249709,5,0,1
2024-05-20,200384,202103,Hugo Gaston,Francisco Cerundolo,-81.0,-156.3572999554524,-160.13080362860114,-0.025980160604629265,-0.6109589041095891,-0.08460271234609351,-0.014951717102463014,-2,0,1
2024-05-20,126239,126207,Arthur Rinderknech,Frances Tiafoe,-47.0,-134.63477473553462,-74.86846253380872,2.479600420609885,-0.036225026288117856,0.03169308521120806,0.025942121432830034,-1,0,1
2024-05-20,209260,105173,Luciano Darderi,Adrian Mannarino,-25.0,-4.157478824164627,325.88245945298036,-0.5071794871794868,-0.46461538461538465,-0.04539250343118617,0.008666152910997593,4,0,1
2024-05-20,136440,200005,Dominik Koepfer,Ugo Humbert,-50.0,-190.30145831799177,71.12561174792813,-2.4624591138864105,0.8707998810585789,0.0023146551439746643,-0.053885022680378314,-1,1,1
2024-05-20,122330,200303,Alexander Bublik,Pavel Kotov,38.0,75.80992648102301,-63.07284220732981,8.936145053212456,4.165024306924188,-0.0706125109460557,0.07907558776489698,-2,0,1
2024-05-20,208659,200384,Giovanni Mpetshi Perricard,Hugo Gaston,-13.0,3.904708308714362,-14.663393953384912,9.90990990990991,1.9324324324324325,0.06960940737001697,0.1189741937463561,-1,0,1
2024-05-20,144869,136440,Tomas Martin Etcheverry,Dominik Koepfer,38.0,3.3570756425529,86.75331784904188,1.175621763857058,-1.7231983702571936,0.03548531262403576,0.011643040530859516,1,0,1
2024-05-20,208659,122330,Giovanni Mpetshi Perricard,Alexander Bublik,-98.0,-159.14653114394423,4.457941217637199,0.5791505791505784,-2.0656370656370653,0.051606279108806885,-0.008619686771542567,-1,-1,1
2024-05-20,144869,209260,Tomas Martin Etcheverry,Luciano Darderi,18.0,0.016313030748278834,-2.4105968418921293,1.0369230769230766,-0.16615384615384632,0.0919441778827994,-0.022169821390728317,-1,0,1
2024-05-20,208659,144869,Giovanni Mpetshi Perricard,Tomas Martin Etcheverry,-88.0,-103.69710573429893,-112.70401206507495,6.014851485148514,2.701732673267327,-0.015506407149477486,0.07985522709680115,-2,0,1
2024-05-20,200303,124186,Pavel Kotov,Alexandre Muller,33.0,37.74604685023314,-17.311832054454953,-0.669565217391304,0.6000000000000001,0.017565020545754262,0.03510971786833861,0,-1,1
2024-05-27,104527,104918,Stan Wawrinka,Andy Murray,-23.0,-31.180400177106094,53.79867064456039,1.9367157665030001,-0.6741680305510092,-0.010325370569099657,0.0217747387194146,-2,-2,1
2024-05-27,111190,126846,Zhizhen Zhang,Aleksandar Vukic,45.0,123.84446613780165,106.84350929708262,-1.93006993006993,0.14685314685314665,0.04272340758167792,-0.013737985705958189,1,0,1
2024-05-27,105526,208882,Jan Lennard Struff,Roman Andres Burruchaga,103.0,252.73075598640412,222.92160548298716,9.778571428571428,3.382142857142857,0.5678030472275591,0.7629052565313189,7,0,1
2024-05-27,207411,207733,Jesper De Jong,Jack Draper,-137.0,-226.09089453672914,-57.42882334242563,-1.7945736434108523,0.4224806201550386,0.029574755068539016,-0.0828978849142985,-3,0,1
2024-05-27,207686,106234,Alexander Shevchenko,Aslan Karatsev,23.0,-2.791361260136455,-1.7627124870741682,-0.361652636242801,-2.103677447939743,0.0019043283292999869,-0.03143543201726817,-1,0,1
2024-05-27,207989,207411,Carlos Alcaraz,Jesper De Jong,173.0,491.8233071540542,372.24598932363847,-3.323943661971831,-1.2944332662642526,0.06056002233528257,0.015444390024058507,6,0,1
2024-05-27,100644,105676,Alexander Zverev,David Goffin,111.0,401.40089177147115,300.43972941053926,3.6226610068181575,0.6907311538188781,0.09717833613455285,0.042915262803405296,7,0,1
2024-05-27,126094,124079,Andrey Rublev,Pedro Martinez,42.0,308.37661310795056,242.382678487445,5.193509198195072,-1.3855142890200165,-0.04724141780246993,0.1078510474191321,1,1,1
2024-05-27,134770,200221,Casper Ruud,Alejandro Davidovich Fokina,25.0,254.43608902386745,277.05768147752474,2.1773800898420523,-0.2813070569482683,-0.02299327971760179,0.06461104640015036,5,0,1
2024-05-27,128034,206909,Hubert Hurkacz,Brandon Nakashima,76.0,275.18925287533284,162.7419447737543,3.935303366629671,0.3347669256381798,-0.0005927132732159723,0.017466238453603178,2,0,1
2024-05-27,126774,127157,Stefanos Tsitsipas,Daniel Altmaier,74.0,349.99211679614336,370.58780638024655,1.3584473433025765,-0.1803584685544597,-0.005567052329088273,0.07616612687188151,4,0,1
2024-05-27,105777,206681,Grigor Dimitrov,Fabian Marozsan,33.0,266.44900780724424,162.2155255658363,2.591570881226054,1.734865900383142,-0.0317465765741719,0.051607491153690344,1,0,1
2024-05-27,200282,144719,Alex De Minaur,Jaume Munar,53.0,322.5872362021919,32.278236284537115,0.1196149285754613,-0.6847721754841625,-0.05692480182084747,0.03130200149081319,2,2,1
2024-05-27,126203,105583,Taylor Fritz,Dusan Lajovic,49.0,166.14148204455068,67.74705349362284,6.146881453944651,0.7376807104502274,-0.07556385826369161,0.09146210642214703,2,-1,1
2024-05-27,208029,207925,Holger Rune,Flavio Cobolli,40.0,124.25176463729213,134.25127464171942,0.40921931176168425,0.5774268104776579,0.05175679759327689,0.026360327160639407,0,0,1
2024-05-27,126205,104926,Tommy Paul,Fabio Fognini,79.0,223.08888712427984,-32.880426932979844,1.4173221812871324,-1.7589365727372295,0.012877774427231925,0.028840782233222395,1,-1,1
2024-05-27,206173,104755,Jannik Sinner,Richard Gasquet,122.0,670.7262323891298,343.9223852512562,0.26397812713602153,-0.731282752335384,0.0011865743905864479,0.02660374540063659,7,2,1
2024-05-27,106075,111575,Jozef Kovalik,Karen Khachanov,-127.0,-353.3948842921627,-234.78403449248572,-4.622003720435822,0.37331916024448564,-0.02472444756844927,-0.06692847089517862,-3,0,1
2024-05-27,124116,202104,Sebastian Ofner,Sebastian Baez,-25.0,-158.57873339473554,-218.50066433744246,4.885930047694754,1.003179650238474,-0.15212082880125066,0.08491187351718676,-2,0,1
2024-05-27,200000,202260,Felix Auger Aliassime,Henri Squire,200.0,202.68871398037118,120.20579402374688,8.978461538461538,4.070769230769231,0.634020202020202,0.7569462146316595,6,0,1
2024-05-27,202103,209209,Francisco Cerundolo,Filip Misolic,216.0,92.20492263085589,90.73575429102243,-0.865296803652968,0.9780821917808216,0.0633582926058106,-0.032932073041760046,1,1,1
2024-05-27,133430,126207,Denis Shapovalov,Frances Tiafoe,-92.0,-33.265668432057055,13.715594243798705,0.912634168601075,3.2379124258476684,-0.016170723793962005,0.03351063321550285,0,2,1
2024-05-27,134868,209260,Tallon Griekspoor,Luciano Darderi,15.0,77.54345556388716,-84.7380607118123,3.6827246827246825,1.2670292670292669,0.07022271224493093,0.030707946573766298,-1,0,1
2024-05-27,200624,126952,Sebastian Korda,Soon Woo Kwon,466.0,180.94665445214014,42.7386669411967,2.3873660714285716,-0.5687500000000001,0.031123241296798443,0.015693920198180167,3,1,1
2024-05-27,207518,104792,Lorenzo Musetti,Gael Monfils,7.0,-108.99191668284902,180.3389943732941,-4.304823240513367,-2.1105499698837047,0.005898918763548422,-0.036233972424135175,-1,-1,1
2024-05-27,207830,208363,Tomas Machac,Mariano Navone,-3.0,131.3908295986448,-19.424292490927655,3.533014354066985,0.3703349282296653,-0.07143529630890977,0.07428800903847121,2,0,1
2024-05-27,126239,200443,Arthur Rinderknech,Adam Walton,27.0,41.07167980786426,12.212531333814695,9.75206611570248,2.4049586776859506,0.6389450282942603,0.7540724339712161,5,0,1
2024-05-27,124116,209279,Sebastian Ofner,Terence Atmane,76.0,67.38944946607216,10.961970430929341,-0.20833333333333304,-0.6793478260869565,-0.03632406846364733,0.017207999478861313,2,0,1
2024-05-27,105453,209113,Kei Nishikori,Gabriel Diallo,-184.0,209.92273250062112,144.53168394934823,-3.9555444555444557,-0.3241758241758239,-0.02564335658010186,-0.025529847219198154,1,0,1
2024-05-27,105526,122330,Jan Lennard Struff,Alexander Bublik,-24.0,71.60031215795334,220.02296622439349,-2.343430057486998,-3.4073911853271284,-0.016932880472276368,-0.00739332986300778,4,1,1
2024-05-27,104925,106148,Novak Djokovic,Roberto Carballes Baena,62.0,431.7115253480788,292.2024944493303,3.895742844039172,-0.3496641217255241,0.014108505738757882,0.09508026433960337,2,2,1
2024-05-27,202260,126845,Henri Squire,Max Purcell,-127.0,16.504166650427806,17.71784752652411,-7.852941176470588,-2.5,-0.5928132563768386,-0.7141959798994975,-3,0,1
2024-05-27,144895,124116,Corentin Moutet,Sebastian Ofner,-34.0,-46.821614269465954,-44.551637216861764,-4.311904761904762,0.3783549783549782,0.1011472046057641,-0.07574162235609405,-1,0,1
2024-05-27,207989,126774,Carlos Alcaraz,Stefanos Tsitsipas,6.0,152.24853841294976,17.431917352870414,-3.347331256490135,0.0068120456905504945,0.029196508179467284,-0.05154347832240935,0,5,1
2024-05-27,100644,200282,Alexander Zverev,Alex De Minaur,7.0,45.87160676982103,227.52670146814762,5.096516867616613,1.275869768197134,0.0903193045401004,0.044382770927034465,3,5,1
2024-05-27,104925,202103,Novak Djokovic,Francisco Cerundolo,26.0,371.4081228641319,210.59324776889844,3.45406314699793,-0.7216984619934932,0.00010422219193328974,0.0949357604857165,1,0,1
2024-05-27,206173,144895,Jannik Sinner,Corentin Moutet,77.0,585.2447849198445,288.9833749448346,2.8331405436668593,-1.003338766496661,-0.07262998359086115,0.08837544733179936,5,0,1
2024-05-27,207989,200000,Carlos Alcaraz,Felix Auger Aliassime,18.0,290.6060388023259,263.83516384204427,-5.322613782279925,-1.8007847053787986,0.020102358526074227,-0.04656079516307565,1,0,1
2024-05-27,100644,208029,Alexander Zverev,Holger Rune,9.0,145.01537452157027,130.69299163579603,3.7638283470962506,0.30312711520238267,0.061867832483266993,0.029639712825986653,3,-1,1
2024-05-27,200282,106421,Alex De Minaur,Daniil Medvedev,-6.0,-135.048149825187,-101.27121368654275,-4.37515716341106,-1.1628990654447886,-0.022115667182279752,-0.052514567286621405,-2,-4,1
2024-05-27,134770,126203,Casper Ruud,Taylor Fritz,5.0,70.67129735802382,148.25119387802556,-4.498202743701357,-0.1404003429626699,0.046299456072013134,-0.0399460032986676,1,1,1
2024-05-27,105777,128034,Grigor Dimitrov,Hubert Hurkacz,-2.0,44.52571194088159,-19.101710462207166,-4.6952245526721175,1.6227256568529231,-0.008503613529419418,-0.016313903408404662,0,5,1
2024-05-27,126774,208286,Stefanos Tsitsipas,Matteo Arnaldi,26.0,174.42026249510423,277.49494028565186,0.7856845898004439,-0.9772727272727271,0.04703762060274197,0.05928168185243754,1,0,1
2024-05-27,104925,207518,Novak Djokovic,Lorenzo Musetti,29.0,407.6748228353306,206.36328554646525,2.867039295392954,0.39507113821138207,0.00990966810279692,0.06581309990903095,3,2,1
2024-05-27,206173,200303,Jannik Sinner,Pavel Kotov,54.0,516.507431220035,241.496572502969,2.0879648140743705,-0.5184212029473922,-0.0562635106767676,0.04778075021609973,4,1,1
2024-05-27,207989,200624,Carlos Alcaraz,Sebastian Korda,25.0,277.8798809310215,338.24300460116365,-3.432449494949495,-0.14625420875420847,0.019982901390485974,-0.0072007604277462,3,2,1
2024-05-27,100644,134868,Alexander Zverev,Tallon Griekspoor,21.0,196.87511216204985,295.3248647802982,0.7198183760683747,0.5627670940170937,0.04704853885095506,0.010689494762806784,4,2,1
2024-05-27,106421,207830,Daniil Medvedev,Tomas Machac,29.0,196.17647014787963,73.95198788379389,3.3779761904761907,1.4738756613756614,-0.023300588363410313,0.07698429161156284,-1,1,1
2024-05-27,208286,126094,Matteo Arnaldi,Andrey Rublev,-29.0,-187.98356751112033,-209.17498110912152,-1.1166253101736974,0.8188585607940446,-0.03335788415017482,-0.05853137393368868,-3,-1,1
2024-05-27,134770,144869,Casper Ruud,Tomas Martin Etcheverry,22.0,244.56182604399237,226.4913128347364,-0.4566532844591844,0.5104730319427475,-0.011520738599094527,0.03412247263836932,1,2,1
2024-05-27,128034,133430,Hubert Hurkacz,Denis Shapovalov,110.0,248.29553235851927,99.51504902253373,3.079638364779875,-3.522936320754717,0.04196038270778146,0.005690101890490573,2,3,1
2024-05-27,126774,111190,Stefanos Tsitsipas,Zhizhen Zhang,35.0,218.55915870311242,279.7985928273308,0.40948806990030295,0.25344460625069987,-0.011301995211254634,0.04382790225010802,1,0,1
2024-05-27,105777,200267,Grigor Dimitrov,Zizou Bergs,94.0,455.36951942319024,211.18114742173702,0.5436643835616435,1.1802226027397262,-0.0206179366977437,0.048523880176989054,4,0,1
2024-05-27,200282,105526,Alex De Minaur,Jan Lennard Struff,30.0,99.37304047000657,-108.54719855230701,-6.112121930500405,-0.9524881961318874,0.025249518261605708,-0.05705388070624973,-2,1,1
2024-05-27,126203,106423,Taylor Fritz,Thanasi Kokkinakis,88.0,228.8995872458629,224.7761812194026,-1.1941030555868757,-0.4068102379073175,-0.032330674718360264,0.004673463602346883,2,1,1
2024-05-27,208029,106075,Holger Rune,Jozef Kovalik,132.0,283.04030206079597,186.61524606355488,1.7721911855990067,0.6688392302917441,0.0096117634066053,0.0535007011717652,1,0,1
2024-05-27,202103,126205,Francisco Cerundolo,Tommy Paul,-13.0,-175.33102925294065,85.59342287627601,-2.18507396285174,0.8823267712156602,0.03744983459371154,-0.0433079777332096,-1,1,1
